OriginID,BranchID,prob,expected_cust,distance_km,StoreAttr
370,5,0.0022872775392494015,49.26795819543211,41.345717543138676,223465.0
370,6,0.003924937883449066,84.54316200949289,21.81948063823767,121358.0
370,7,0.018225059313205387,392.56777760644405,10.439398863701877,149486.0
370,8,0.0018351997236705898,39.530202047864506,33.56537197213649,123198.0
370,9,0.0005801366390703734,12.496143205575844,80.62708968904644,188587.0
370,10,0.0003897271458258183,8.394722721088126,69.3718598487437,96651.0
370,11,5.585074231289963e-05,1.203024989419858,185.9440349993396,81702.0
370,12,1.5182038480424718e-05,0.3270211088683484,347.59707450131737,68483.0
370,13,0.00020217764227064116,4.35490641450961,106.34601035520912,108180.0
370,14,0.00024226043795387358,5.218289833526437,82.88357843036063,82764.0
370,15,1.9507259396165217e-05,0.42018636739339876,329.6916587806836,80003.0
371,1,0.05588796001034431,580.1170249073739,20.711398659917933,239199.0
371,2,0.024623914136928212,255.59622874131483,35.592984775186196,279304.0
371,3,0.32727635321245113,3397.1285463452427,6.983060039134414,197907.0
371,4,0.43845789738305907,4551.192974836154,5.977539066975708,200416.0
371,5,0.09904181416976636,1028.0540310821748,14.512328736179645,223465.0
371,6,0.0194756338062315,202.157078908683,25.517632427853716,121358.0
371,7,0.012683646156041098,131.6562470997066,36.35857199635553,149486.0
371,8,0.0034110967483348283,35.40718424771552,67.73342697263367,123198.0
371,9,0.008523376804155828,88.47265122713749,51.59118673114182,188587.0
371,10,0.0031357331257661834,32.54890984545298,62.02364603926652,96651.0
371,11,0.0005296396422915467,5.4976594869862545,151.74153915670055,81702.0
371,12,0.00012034295679426028,1.2491598915244218,313.3678417871507,68483.0
371,13,0.0026484487942572588,27.490898484390346,72.52623740994558,108180.0
371,14,0.004076615719404271,42.315271167416334,49.18366297866084,82764.0
371,15,0.00010752733417410416,1.1161337287272013,363.693170445429,80003.0
372,1,0.1561698237464735,589.2287449954446,12.60651110245974,239199.0
372,2,0.045701231754981204,172.43074741154408,27.19421852352819,279304.0
372,3,0.5216467176734695,1968.1730657820003,5.806108580978711,197907.0
372,4,0.11261770592579469,424.90660445802337,13.702406292577015,200416.0
372,5,0.07728771041743587,291.60653140498556,17.94292119566763,223465.0
372,6,0.040179152762974575,151.59594337470307,18.38362878681338,121358.0
372,7,0.023588605052833736,88.99980686434169,27.74763891049161,149486.0
372,8,0.004949410121722821,18.674124389260204,59.33493251774065,123198.0
372,9,0.007594628831280785,28.6545345804224,59.255666543820006,188587.0
372,10,0.0034042354677725497,12.84418041990583,63.8341349408644,96651.0
372,11,0.0005484804704173734,2.06941681488475,160.32046174874498,81702.0
372,12,0.00013111773994676617,0.49470723281914875,321.87206768837046,68483.0
372,13,0.002501741862107097,9.439072045730077,80.6422845797235,108180.0
372,14,0.00355106254959383,13.39815899961752,57.20577331246162,82764.0
372,15,0.00012837562319573443,0.484361226317506,355.0550764017043,80003.0
